layer,metric,mean,std,n
0,l1_dist,3.4323612288951875,3.0855133457189523,625
0,l2_dist,0.5495403253018856,0.4667815923840649,625
0,cosine_dist,0.0675238602638244,0.1187954268430917,625
0,slang_only_features,38.6224,19.179776282324045,625
0,literal_only_features,34.8144,17.90787404020924,625
0,shared_features,49.536,15.406255352940248,625
0,slang_active,88.1584,12.934500741814505,625
0,literal_active,84.3504,13.235362474824782,625
1,l1_dist,5.962302324867249,4.7951210611028,625
1,l2_dist,0.825955677485466,0.6186028368746775,625
1,cosine_dist,0.226915511059761,0.2080650508732601,625
1,slang_only_features,51.0736,21.00760298177781,625
1,literal_only_features,47.216,20.516133748832893,625
1,shared_features,39.3616,16.90738434649192,625
1,slang_active,90.4352,14.003292504264843,625
1,literal_active,86.5776,15.214124300793657,625
2,l1_dist,10.716096170043944,7.004467055652083,625
2,l2_dist,1.3438341129779816,0.853766401384785,625
2,cosine_dist,0.2476812619209289,0.1831437615895482,625
2,slang_only_features,55.7136,17.674919378599725,625
2,literal_only_features,55.4416,17.834443906104838,625
2,shared_features,42.5824,16.93828829132389,625
2,slang_active,98.296,6.280922225278705,625
2,literal_active,98.024,6.707922480172233,625
3,l1_dist,14.53511746520996,9.170972547608308,625
3,l2_dist,1.7385280246257782,1.0854384360778189,625
3,cosine_dist,0.2897497899651527,0.1927537962414159,625
3,slang_only_features,55.8848,17.913646445098774,625
3,literal_only_features,55.6528,18.063162850398044,625
3,shared_features,42.3728,17.090635452200132,625
3,slang_active,98.2576,6.725655524928407,625
3,literal_active,98.0256,6.89783622884742,625
4,l1_dist,18.714557604599,11.405927645249726,625
4,l2_dist,2.0817104588508606,1.244907974485934,625
4,cosine_dist,0.3240219404458999,0.199733840773483,625
4,slang_only_features,59.856,18.012841641451246,625
4,literal_only_features,59.5632,18.01589314355522,625
4,shared_features,39.2992,17.605410513816484,625
4,slang_active,99.1552,5.059003158726035,625
4,literal_active,98.8624,5.453243643924229,625
5,l1_dist,26.859542625045776,15.059087075791217,625
5,l2_dist,2.824044086742401,1.513957462590107,625
5,cosine_dist,0.3555678297281265,0.2027838443256234,625
5,slang_only_features,60.616,17.612897092755638,625
5,literal_only_features,60.5216,17.608632355750974,625
5,shared_features,38.7984,17.282249779470263,625
5,slang_active,99.4144,3.986712008660771,625
5,literal_active,99.32,4.366417295678461,625
6,l1_dist,45.41404794311524,20.664345084008644,625
6,l2_dist,4.736848079299927,2.012214735531349,625
6,cosine_dist,0.2364973504066467,0.1406314543911453,625
6,slang_only_features,60.4336,16.33898378235317,625
6,literal_only_features,60.4336,16.289063540916036,625
6,shared_features,39.4464,16.236573746945503,625
6,slang_active,99.88,1.743559577416269,625
6,literal_active,99.88,1.3290598180668918,625
7,l1_dist,46.31389567718506,21.65109732710709,625
7,l2_dist,4.765251294326783,2.134872476517291,625
