layer,metric,mean,std,n
0,l1_dist,2.932026987661145,1.5040773814918786,1002
0,l2_dist,0.5453407826894772,0.23354093578049454,1002
0,cosine_dist,0.09248081070488084,0.09889930173707091,1002
0,slang_only_features,27.748502994011975,11.63048092648487,1002
0,literal_only_features,36.35429141716567,11.56916312772684,1002
0,shared_features,40.53992015968064,5.143732809854574,1002
0,slang_active,68.28842315369262,12.741309343274763,1002
0,literal_active,76.8942115768463,12.99503922035131,1002
1,l1_dist,5.465917085340161,3.042323894662455,1002
1,l2_dist,0.8696017623423579,0.3717723411916345,1002
1,cosine_dist,0.37719044474487057,0.14377418733690467,1002
1,slang_only_features,44.30439121756487,15.56417917308776,1002
1,literal_only_features,46.48702594810379,14.197647163082713,1002
1,shared_features,30.18063872255489,8.14234050953846,1002
1,slang_active,74.48502994011976,17.233580094783996,1002
1,literal_active,76.66766467065868,16.981801117576882,1002
2,l1_dist,10.629307339529316,4.629930884609861,1002
2,l2_dist,1.7737919472291799,0.8034325653428582,1002
2,cosine_dist,0.29664571232305553,0.12089347995439567,1002
2,slang_only_features,48.778443113772454,12.500331906621764,1002
2,literal_only_features,52.79441117764471,12.198444352185572,1002
2,shared_features,36.54590818363273,8.09452565209895,1002
2,slang_active,85.32435129740519,14.647882608027217,1002
2,literal_active,89.34031936127745,14.389955159028354,1002
3,l1_dist,13.930592097208171,6.444096777782499,1002
3,l2_dist,2.0442411954888327,0.8577149976142312,1002
3,cosine_dist,0.30069781824976144,0.10681936141146604,1002
3,slang_only_features,52.30538922155689,14.158517706698742,1002
3,literal_only_features,55.90319361277445,11.569869748982581,1002
3,shared_features,35.30339321357285,8.712746098327782,1002
3,slang_active,87.60878243512974,14.419597536974264,1002
3,literal_active,91.2065868263473,12.736005059562114,1002
4,l1_dist,17.18976134930304,7.881148333002717,1002
4,l2_dist,2.3725178050185867,0.8515310832306083,1002
4,cosine_dist,0.38248282195089345,0.10072667382128707,1002
4,slang_only_features,60.96606786427146,11.082022552750283,1002
4,literal_only_features,57.59880239520958,11.247741781021166,1002
4,shared_features,33.21057884231537,8.423814253123652,1002
4,slang_active,94.17664670658682,10.051947584049033,1002
4,literal_active,90.80938123752495,12.90177043879856,1002
5,l1_dist,22.816018927834943,9.924756925211252,1002
5,l2_dist,2.6164356960269983,0.9580681871111326,1002
5,cosine_dist,0.35813749046204335,0.09553033586929227,1002
5,slang_only_features,61.31636726546906,8.70615399255963,1002
5,literal_only_features,59.06187624750499,9.121171642305493,1002
5,shared_features,37.368263473053894,8.329966032957318,1002
5,slang_active,98.68463073852296,4.8996255624352685,1002
5,literal_active,96.43013972055888,7.220895174851021,1002
6,l1_dist,34.9033764479403,12.991384889667835,1002
6,l2_dist,4.319805617341976,1.3764928511277825,1002
6,cosine_dist,0.14788850100930342,0.07411917136189503,1002
6,slang_only_features,56.01996007984032,8.750682938754778,1002
6,literal_only_features,49.13273453093812,11.318442120861803,1002
6,shared_features,40.97804391217565,8.363708133273821,1002
6,slang_active,96.99800399201597,6.75135796261059,1002
6,literal_active,90.11077844311377,13.441775958220415,1002
7,l1_dist,34.41653899423139,12.486375083610895,1002
7,l2_dist,4.171994894326566,1.1889717804803344,1002
7,cosine_dist,0.2427496670367951,0.07414427235156547,1002
7,slang_only_features,59.496007984031934,8.328250987027845,1002
7,literal_only_features,52.949101796407184,11.034531364166003,1002
