layer,metric,mean,std,n
0,l1_dist,1494.1561905523697,1425.9695999469534,823
0,l2_dist,240.70321175423456,141.4190205464965,823
0,cosine_dist,0.9342880838976028,0.13155476150972795,823
0,slang_only_features,24.03037667071689,38.00384070542854,823
0,literal_only_features,45.11300121506683,53.41470404870907,823
0,shared_features,2.4933171324422845,3.933486058057005,823
0,slang_active,26.523693803159173,39.86272446670791,823
0,literal_active,47.60631834750912,54.53087732828715,823
1,l1_dist,1520.5764458193958,1445.0861007249023,823
1,l2_dist,239.09764550696892,137.75964885843285,823
1,cosine_dist,0.883350311280149,0.1580407092058036,823
1,slang_only_features,23.8906439854192,37.09182323779887,823
1,literal_only_features,45.45565006075334,52.82169428054477,823
1,shared_features,3.2150668286755772,4.520633560706689,823
1,slang_active,27.105710814094774,39.23570860942937,823
1,literal_active,48.67071688942892,54.12044715124395,823
2,l1_dist,1685.597035543597,1439.2835102540691,823
2,l2_dist,243.31402467030077,135.10666524010378,823
2,cosine_dist,0.7558838615809917,0.16858801061651169,823
2,slang_only_features,26.363304981773997,33.98917653130724,823
2,literal_only_features,46.54434993924666,47.71943788858427,823
2,shared_features,7.767922235722965,5.50407704262559,823
2,slang_active,34.13122721749696,36.77030980869088,823
2,literal_active,54.31227217496962,49.43106133892317,823
3,l1_dist,1877.1728796512793,1472.9817291742988,823
3,l2_dist,261.7263888362546,130.81151570075215,823
3,cosine_dist,0.7869600512145057,0.15198293055661205,823
3,slang_only_features,29.36573511543135,33.61021140560336,823
3,literal_only_features,47.30498177399757,44.98243817668436,823
3,shared_features,9.543134872417983,5.84533531733543,823
3,slang_active,38.90886998784933,36.59904196451927,823
3,literal_active,56.848116646415555,46.92984882039086,823
4,l1_dist,2207.2948188179175,1622.2405160420421,823
4,l2_dist,282.0452732674841,136.18539343438835,823
4,cosine_dist,0.7325170587593823,0.16968761131361831,823
4,slang_only_features,34.00121506682868,33.90715288474712,823
4,literal_only_features,50.99756986634265,44.87885671719689,823
4,shared_features,13.089914945321993,8.2877580520072,823
4,slang_active,47.09113001215067,38.13291593017634,823
4,literal_active,64.08748481166464,48.086643412893615,823
5,l1_dist,2357.2322804206487,1761.6466983725377,823
5,l2_dist,311.34381879896904,154.51827014495868,823
5,cosine_dist,0.7584633523702139,0.15665695007590644,823
5,slang_only_features,34.20656136087485,34.039232681801124,823
5,literal_only_features,50.297691373025515,44.882025260799765,823
5,shared_features,11.477521263669502,8.454533833218285,823
5,slang_active,45.68408262454435,38.569623676851904,823
5,literal_active,61.77521263669502,48.63194543771461,823
6,l1_dist,2988.719951773327,2080.099178852281,823
6,l2_dist,408.7866535209943,190.57386593413045,823
6,cosine_dist,0.8435833008143993,0.15038812565985366,823
6,slang_only_features,37.515188335358445,35.150527895833676,823
6,literal_only_features,54.33778857837181,46.86484399205886,823
6,shared_features,10.40947752126367,8.67651444338046,823
6,slang_active,47.92466585662211,39.621712588995265,823
6,literal_active,64.74726609963548,50.37354306826123,823
7,l1_dist,3314.2848077637314,2120.117781737774,823
7,l2_dist,432.69126962080037,189.16682239830024,823
7,cosine_dist,0.8264717904246556,0.14705597916947577,823
7,slang_only_features,40.80194410692588,33.688241129333655,823
7,literal_only_features,56.619684082624545,43.79236828708642,823
7,shared_features,14.09842041312272,10.756502339695958,823
7,slang_active,54.900364520048605,39.57385131941401,823
7,literal_active,70.71810449574727,48.58381541817083,823
8,l1_dist,3790.120715413609,2137.313916053861,823
8,l2_dist,454.49153181704105,188.4900048091875,823
8,cosine_dist,0.7458961071550647,0.15734176195997626,823
8,slang_only_features,44.18833535844472,30.562801269006712,823
8,literal_only_features,57.71810449574727,39.08181592062633,823
8,shared_features,22.481166464155528,14.454834256755511,823
8,slang_active,66.66950182260024,37.84665780865245,823
8,literal_active,80.19927095990279,45.834656081745905,823
9,l1_dist,4364.850796556994,2329.2654773197114,823
9,l2_dist,513.5362450100237,206.62803378308539,823
9,cosine_dist,0.6633311756745089,0.16272908663784216,823
9,slang_only_features,44.35722964763062,31.27180599068937,823
9,literal_only_features,57.01944106925881,37.9190108506502,823
9,shared_features,27.103280680437425,15.130466281422787,823
9,slang_active,71.46051032806804,38.163593413016024,823
9,literal_active,84.12272174969624,44.682851697809724,823
10,l1_dist,5115.8860283037,2649.3867190486444,823
10,l2_dist,586.4580632391705,230.48220179528448,823
10,cosine_dist,0.5513692273852276,0.16766443294584762,823
10,slang_only_features,43.90400972053463,31.820452717389774,823
10,literal_only_features,56.692588092345076,36.24828692122438,823
10,shared_features,29.73390036452005,14.816033652614962,823
10,slang_active,73.63791008505468,38.464831378590624,823
10,literal_active,86.42648845686513,41.93522318483758,823
11,l1_dist,5726.322033925016,2940.7069187619445,823
11,l2_dist,641.4519867369789,251.9546613700903,823
11,cosine_dist,0.602496777128718,0.17042574779920366,823
11,slang_only_features,46.213851761846904,31.360180967135896,823
11,literal_only_features,58.890643985419196,37.57326028126458,823
11,shared_features,27.131227217496964,15.390811174310901,823
11,slang_active,73.34507897934387,38.47768439392091,823
11,literal_active,86.02187120291616,43.944923088695724,823
12,l1_dist,6454.444761848681,3118.8772536686256,823
12,l2_dist,671.0794387576357,242.2795335623259,823
12,cosine_dist,0.5246277177663359,0.16953730619659946,823
12,slang_only_features,49.703523693803156,31.086084758149784,823
12,literal_only_features,58.92466585662211,37.95462100335126,823
12,shared_features,33.26974483596598,16.54612157887934,823
12,slang_active,82.97326852976914,37.93409601174138,823
12,literal_active,92.1944106925881,44.65584468473202,823
13,l1_dist,7542.048074307448,3638.7032293109487,823
13,l2_dist,798.1396290720016,266.4975961463629,823
13,cosine_dist,0.5120742659085631,0.18185467120409848,823
13,slang_only_features,44.4678007290401,31.755155659500016,823
13,literal_only_features,59.75941676792223,38.69320970064503,823
13,shared_features,29.023086269744837,16.802930419106954,823
13,slang_active,73.49088699878493,39.68551467364253,823
13,literal_active,88.78250303766707,45.08762992067336,823
14,l1_dist,8259.909105340303,4221.633425295994,823
14,l2_dist,874.6872406562073,309.21350209078764,823
14,cosine_dist,0.4853831111953649,0.20178855925304337,823
14,slang_only_features,45.484811664641555,34.17387390285627,823
14,literal_only_features,61.077764277035236,41.90011589642664,823
14,shared_features,26.15674362089915,17.17831505085751,823
14,slang_active,71.6415552855407,42.73091451936503,823
14,literal_active,87.23450789793439,48.55163152172399,823
15,l1_dist,8779.96172339253,4465.9261181124975,823
15,l2_dist,906.9716163162473,312.5700121051985,823
