layer,metric,mean,std,n
0,l1_dist,871.0411765880584,1243.0748981630334,1000
0,l2_dist,153.69417792201043,156.54280978436302,1000
0,cosine_dist,0.39390730192465706,0.3182466922621953,1000
0,slang_only_features,18.743,36.22033891337849,1000
0,literal_only_features,18.952,36.72124311621272,1000
0,shared_features,10.241,15.945937382292707,1000
0,slang_active,28.984,42.70788854532614,1000
0,literal_active,29.193,43.083497432311596,1000
1,l1_dist,896.7819797677994,1273.690998182179,1000
1,l2_dist,158.60806465625762,162.15622767579723,1000
1,cosine_dist,0.42142823751672404,0.32561250018427806,1000
1,slang_only_features,19.159,36.30365985682435,1000
1,literal_only_features,19.298,36.35276050040767,1000
1,shared_features,10.152,16.395697484401204,1000
1,slang_active,29.311,43.180577566771845,1000
1,literal_active,29.45,42.99245864102215,1000
2,l1_dist,962.6442672624588,1297.7389910260956,1000
2,l2_dist,162.33491652965546,154.12795408599322,1000
2,cosine_dist,0.4258619149577571,0.3086435364139197,1000
2,slang_only_features,19.813,34.050639215732794,1000
2,literal_only_features,20.211,34.7790235486852,1000
2,shared_features,11.666,16.322819731896814,1000
2,slang_active,31.479,41.79884638360251,1000
2,literal_active,31.877,42.22378323883353,1000
3,l1_dist,1102.062282119751,1442.1435210868588,1000
3,l2_dist,170.09521800374984,157.4895966738041,1000
3,cosine_dist,0.42753604995715433,0.2969526530831554,1000
3,slang_only_features,22.921,37.47173279953837,1000
3,literal_only_features,23.129,37.71353018480238,1000
3,shared_features,13.55,18.115394006203676,1000
3,slang_active,36.471,46.04848704355008,1000
3,literal_active,36.679,46.07018514180293,1000
4,l1_dist,1223.1621822452546,1510.1602109263567,1000
4,l2_dist,186.41486148643494,169.28719458481467,1000
4,cosine_dist,0.34928351215092696,0.27062021638022643,1000
4,slang_only_features,22.958,34.34478469869916,1000
4,literal_only_features,23.332,34.91013858465761,1000
4,shared_features,17.352,17.310230963219407,1000
4,slang_active,40.31,42.44393831868103,1000
4,literal_active,40.684,42.91708452353212,1000
5,l1_dist,1327.9924927139282,1597.9497674923018,1000
5,l2_dist,197.67941611671446,177.73829445223646,1000
5,cosine_dist,0.3973718674816191,0.26864269857032597,1000
5,slang_only_features,24.387,34.39821552057606,1000
5,literal_only_features,24.887,34.77157216750488,1000
5,shared_features,19.356,17.309744769926564,1000
5,slang_active,43.743,42.52160569639863,1000
5,literal_active,44.243,42.63951161774722,1000
6,l1_dist,1612.7702746429443,1878.6064246194762,1000
6,l2_dist,236.55042466735839,206.9081065285031,1000
6,cosine_dist,0.36851894776895644,0.25830835156880483,1000
6,slang_only_features,25.706,35.01993095367265,1000
6,literal_only_features,26.074,35.36663009109011,1000
6,shared_features,20.51,20.047241705531462,1000
6,slang_active,46.216,45.63456304162449,1000
6,literal_active,46.584,45.699528925362024,1000
7,l1_dist,1783.834147491455,1971.6924309997576,1000
