layer,metric,mean,std,n
0,l1_dist,317.5379397491455,660.5601091013513,625
0,l2_dist,120.42161625494957,221.20294612691512,625
0,cosine_dist,0.5621384842811152,0.39258762292619037,625
0,slang_only_features,7.136,17.786891352903687,625
0,literal_only_features,4.4576,14.33993731645993,625
0,shared_features,3.3376,7.223934263266797,625
0,slang_active,10.4736,19.281734959282062,625
0,literal_active,7.7952,16.59039652811228,625
1,l1_dist,304.7916484329224,664.4743001203022,625
1,l2_dist,104.32220097186566,165.8853847611538,625
1,cosine_dist,0.35658071859981866,0.3487084566653907,625
1,slang_only_features,6.5568,18.286179856930207,625
1,literal_only_features,4.2016,14.454817793386395,625
1,shared_features,2.9904,7.532749022767187,625
1,slang_active,9.5472,20.093017995313694,625
1,literal_active,7.192,16.967402158256284,625
2,l1_dist,371.3364900238037,672.8492500062448,625
2,l2_dist,98.44492945308686,133.08758888607068,625
2,cosine_dist,0.35698095361106097,0.29973146870330325,625
2,slang_only_features,8.6848,16.619646475181113,625
2,literal_only_features,6.3744,14.648434204378296,625
2,shared_features,5.9536,7.808472772572112,625
2,slang_active,14.6384,18.577589871670654,625
2,literal_active,12.328,17.092490046801256,625
3,l1_dist,438.29724549560547,705.4083238492888,625
3,l2_dist,98.35030715446472,108.58385861389326,625
3,cosine_dist,0.37911405568532647,0.29380688185136533,625
3,slang_only_features,9.9536,17.228425553137466,625
3,literal_only_features,7.5648,14.169128447438114,625
3,shared_features,7.7376,7.008904781775824,625
3,slang_active,17.6912,18.545485773093137,625
3,literal_active,15.3024,16.072926125631263,625
4,l1_dist,596.6657393341064,827.9659005401529,625
4,l2_dist,113.15984934997559,109.51162284743016,625
4,cosine_dist,0.3693849184840918,0.28350264932491076,625
4,slang_only_features,13.6304,18.808407583843987,625
4,literal_only_features,10.2336,15.256416061447721,625
4,shared_features,11.008,8.283473667489986,625
4,slang_active,24.6384,20.419687692028983,625
4,literal_active,21.2416,17.88481001967871,625
5,l1_dist,556.214249407959,881.4465882217888,625
5,l2_dist,112.73210831489563,121.47956446198128,625
5,cosine_dist,0.3771633472725749,0.29013276401579796,625
5,slang_only_features,12.8512,20.197313152001183,625
5,literal_only_features,9.0864,14.932452412112353,625
5,shared_features,7.0576,7.8983468042369465,625
5,slang_active,19.9088,22.38813262780083,625
5,literal_active,16.144,18.072876472769906,625
6,l1_dist,731.6548248199463,1064.0392114366882,625
6,l2_dist,150.13443838500976,147.4576585442018,625
6,cosine_dist,0.558012352188304,0.32136222650400276,625
6,slang_only_features,14.6048,20.96661672659659,625
6,literal_only_features,10.152,16.101009160919077,625
6,shared_features,6.5312,7.808061639100962,625
6,slang_active,21.136,23.311094011221353,625
6,literal_active,16.6832,18.62030176339793,625
7,l1_dist,949.788392590332,1160.9139417787856,625
7,l2_dist,173.26667163848876,148.90157527176646,625
7,cosine_dist,0.5680014842227101,0.30322526661494675,625
7,slang_only_features,18.744,22.162420084458283,625
7,literal_only_features,13.56,16.289284821624307,625
7,shared_features,9.6848,9.02856848896878,625
7,slang_active,28.4288,24.263258861084594,625
7,literal_active,23.2448,19.496606703731807,625
8,l1_dist,1357.1808017333985,1334.0511765764045,625
8,l2_dist,207.42976281433104,153.23808364276863,625
8,cosine_dist,0.5373570441685617,0.2748862337028508,625
8,slang_only_features,24.1856,23.055219639812588,625
8,literal_only_features,18.5296,17.30820394610602,625
8,shared_features,16.1648,11.8063051358162,625
8,slang_active,40.3504,25.89672604481115,625
8,literal_active,34.6944,21.33851467745588,625
9,l1_dist,1576.4370607177734,1515.770626757691,625
9,l2_dist,240.84681787719725,178.82521515927178,625
9,cosine_dist,0.4478223643258214,0.26058497353753185,625
