layer,metric,mean,std,n
0,l1_dist,642.9966985857164,850.8482044830491,37
0,l2_dist,123.577346544008,94.18611724050852,37
0,cosine_dist,0.48197584277069244,0.28251868278921544,37
0,slang_only_features,8.513513513513514,9.55672006841435,37
0,literal_only_features,23.027027027027028,37.48404091868783,37
0,shared_features,4.783783783783784,1.0938435862080034,37
0,slang_active,13.297297297297296,10.01853650871619,37
0,literal_active,27.81081081081081,38.16241099375273,37
1,l1_dist,637.1776539570576,844.5820830649069,37
1,l2_dist,123.63713759344978,94.56643347075533,37
1,cosine_dist,0.5209242024937192,0.3029986773305889,37
1,slang_only_features,10.0,11.629412850322378,37
1,literal_only_features,21.405405405405407,33.85059339929354,37
1,shared_features,5.27027027027027,2.3091902014371706,37
1,slang_active,15.27027027027027,13.37130580182328,37
1,literal_active,26.675675675675677,35.4393688965634,37
2,l1_dist,740.7532306877342,899.4448216039384,37
2,l2_dist,131.48479077622696,100.52355397982684,37
2,cosine_dist,0.5142636168244723,0.2739223519547228,37
2,slang_only_features,13.0,13.809514933650012,37
2,literal_only_features,23.10810810810811,33.306751027206374,37
2,shared_features,5.621621621621622,2.9986605239524673,37
2,slang_active,18.62162162162162,15.834193843313926,37
2,literal_active,28.72972972972973,35.29003277754878,37
3,l1_dist,980.5339056478964,1091.4716579951178,37
3,l2_dist,155.0809882911476,106.44797651212822,37
3,cosine_dist,0.5911753658910055,0.23743709904612406,37
3,slang_only_features,19.83783783783784,19.33560434341411,37
3,literal_only_features,27.18918918918919,34.987903575948685,37
3,shared_features,6.621621621621622,4.062693497105633,37
3,slang_active,26.45945945945946,22.32026662946746,37
3,literal_active,33.810810810810814,38.168784357673566,37
4,l1_dist,1188.3102742787953,1263.0217035433932,37
4,l2_dist,177.68761248201938,118.51804482206703,37
4,cosine_dist,0.4342833384871483,0.21691200123639467,37
4,slang_only_features,21.756756756756758,18.666931891399027,37
4,literal_only_features,29.89189189189189,34.74134835624452,37
4,shared_features,10.675675675675675,5.900316317924869,37
4,slang_active,32.432432432432435,23.839032880506437,37
4,literal_active,40.567567567567565,38.32897467306786,37
5,l1_dist,1280.239906517235,1345.930160636686,37
5,l2_dist,190.31639171291042,129.11225168012086,37
5,cosine_dist,0.5619823844046206,0.21047921687439222,37
5,slang_only_features,22.486486486486488,18.753913640742084,37
5,literal_only_features,29.83783783783784,34.325558607303584,37
5,shared_features,10.945945945945946,5.167183068359686,37
5,slang_active,33.432432432432435,22.955350951935273,37
5,literal_active,40.78378378378378,37.978041404556706,37
6,l1_dist,1680.6873148325328,1662.125143359028,37
6,l2_dist,251.16561394768792,164.9758227528213,37
6,cosine_dist,0.5853254088276142,0.2078396499988162,37
6,slang_only_features,27.72972972972973,21.690262666034005,37
